cycle number	time/s	Ewe/V	Capacity/mA.h	I/mA	
1,000000000000000E+000	1,118594026529810E+005	1,4017308E-003	8,463798007807814E+000	-4,9495575E-001
1,000000000000000E+000	1,118694028506340E+005	1,4017308E-003	8,465175491492456E+000	-4,9497482E-001
1,000000000000000E+000	1,118794030482869E+005	1,3444200E-003	8,466550281356431E+000	-4,9379084E-001
1,000000000000000E+000	1,118894032459250E+005	1,3826271E-003	8,467922413683290E+000	-4,9467564E-001
1,000000000000000E+000	1,118994034435407E+005	1,4017308E-003	8,469293993991537E+000	-4,9186206E-001
1,000000000000000E+000	1,119094036411564E+005	1,4017308E-003	8,470662944523230E+000	-4,9171558E-001
1,000000000000000E+000	1,119194038388010E+005	1,3826271E-003	8,472029480457421E+000	-4,9121907E-001
1,000000000000000E+000	1,119294040364539E+005	1,4781449E-003	8,473394067517139E+000	-4,9091351E-001
1,000000000000000E+000	1,119394042341027E+005	1,3444200E-003	8,474758318869535E+000	-4,8995867E-001
1,000000000000000E+000	1,119494044317185E+005	1,4590416E-003	8,476120055443907E+000	-4,9046156E-001
1,000000000000000E+000	1,119594046293343E+005	1,3826271E-003	8,477478774478806E+000	-4,8862186E-001
1,000000000000000E+000	1,119694048269683E+005	1,3635238E-003	8,478836536379909E+000	-4,8708779E-001
1,000000000000000E+000	1,119794050246214E+005	1,3826271E-003	8,480192081509220E+000	-4,8853278E-001
1,000000000000000E+000	1,119894052222745E+005	1,4017308E-003	8,481546502041288E+000	-4,8703051E-001
1,000000000000000E+000	1,119994054198968E+005	1,3826271E-003	8,482898670231386E+000	-4,8739967E-001
1,000000000000000E+000	1,120094056175126E+005	1,2871097E-003	8,484249241720311E+000	-4,8637480E-001
1,000000000000000E+000	1,120194058151359E+005	1,4781449E-003	8,485597875942911E+000	-4,8661035E-001
1,000000000000000E+000	1,120294060127890E+005	1,3826271E-003	8,486945220499903E+000	-4,8224348E-001
1,000000000000000E+000	1,120394062104420E+005	1,3253167E-003	8,488291002955252E+000	-4,8536268E-001
1,000000000000000E+000	1,120494064080746E+005	1,3826271E-003	8,489634734862538E+000	-4,8332569E-001
1,000000000000000E+000	1,120594066056905E+005	1,4208346E-003	8,490976801594899E+000	-4,8349753E-001
1,000000000000000E+000	1,120694068033063E+005	1,4590416E-003	8,492316379716291E+000	-4,8196340E-001
1,000000000000000E+000	1,120794070009561E+005	1,3062130E-003	8,493653546705216E+000	-4,8209071E-001
1,000000000000000E+000	1,120894071986091E+005	1,4399379E-003	8,494989797232757E+000	-4,8163876E-001
1,000000000000000E+000	1,120994073962524E+005	1,3635238E-003	8,496324264156263E+000	-4,8011100E-001
1,000000000000000E+000	1,121094075938682E+005	1,4399379E-003	8,497656695096721E+000	-4,8028287E-001
1,000000000000000E+000	1,121194077914840E+005	1,2680059E-003	8,498987937570837E+000	-4,7967178E-001
1,000000000000000E+000	1,121294079891241E+005	1,3444200E-003	8,500317464448857E+000	-4,7837955E-001
1,000000000000000E+000	1,121394081867771E+005	1,4208346E-003	8,501644474878352E+000	-4,7638068E-001
1,000000000000000E+000	1,121494083844302E+005	1,2871097E-003	8,502969811828466E+000	-4,7734833E-001
1,000000000000000E+000	1,121594085820469E+005	1,4208346E-003	8,504293347172760E+000	-4,7710004E-001
1,000000000000000E+000	1,121694087796626E+005	1,3826271E-003	8,505615828681709E+000	-4,7586507E-001
1,000000000000000E+000	1,121794089772918E+005	1,3062130E-003	8,506936251249597E+000	-4,7428641E-001
1,000000000000000E+000	1,121894091749447E+005	1,3635238E-003	8,508255113823051E+000	-4,7498661E-001
1,000000000000000E+000	1,121994093725977E+005	1,3826271E-003	8,509572860266257E+000	-4,7364348E-001
1,000000000000000E+000	1,122094095702250E+005	1,3635238E-003	8,510889380311921E+000	-4,7336337E-001
1,000000000000000E+000	1,122194097678408E+005	1,4017308E-003	8,512204243966522E+000	-4,7087440E-001
1,000000000000000E+000	1,122294099654593E+005	1,3826271E-003	8,513517252565912E+000	-4,7307056E-001
1,000000000000000E+000	1,122394101631125E+005	1,4208346E-003	8,514828190744534E+000	-4,7091261E-001
1,000000000000000E+000	1,122494103607654E+005	1,4017308E-003	8,516138515115671E+000	-4,7313419E-001
1,000000000000000E+000	1,122594105584035E+005	1,4017308E-003	8,517447732973533E+000	-4,7124997E-001
1,000000000000000E+000	1,122694107560189E+005	1,3062130E-003	8,518755477894334E+000	-4,7021237E-001
1,000000000000000E+000	1,122794109536347E+005	1,3062130E-003	8,520059609063697E+000	-4,6835363E-001
1,000000000000000E+000	1,122894111512797E+005	1,3826271E-003	8,521362786454828E+000	-4,6871647E-001
1,000000000000000E+000	1,122994113489327E+005	1,3826271E-003	8,522664230445034E+000	-4,6782523E-001
1,000000000000000E+000	1,123094115465810E+005	1,3635238E-003	8,523964074542269E+000	-4,6665397E-001
1,000000000000000E+000	1,123194117441967E+005	1,3062130E-003	8,525262999096046E+000	-4,6827087E-001
1,000000000000000E+000	1,123294119418124E+005	1,4590416E-003	8,526560002067889E+000	-4,6487159E-001
1,000000000000000E+000	1,123394121394468E+005	1,2871097E-003	8,527854097953652E+000	-4,6616378E-001
1,000000000000000E+000	1,123494123370999E+005	1,3635238E-003	8,529146658059897E+000	-4,6424776E-001
1,000000000000000E+000	1,123594125347530E+005	1,4208346E-003	8,530437046954949E+000	-4,6410131E-001
1,000000000000000E+000	1,123694127323749E+005	1,3635238E-003	8,531725666698875E+000	-4,6487159E-001
1,000000000000000E+000	1,123794129299907E+005	1,2680059E-003	8,533013789521979E+000	-4,6490976E-001
1,000000000000000E+000	1,123894131276144E+005	1,3635238E-003	8,534299884568206E+000	-4,6190518E-001
1,000000000000000E+000	1,123994133252675E+005	1,4208346E-003	8,535585056416481E+000	-4,6119857E-001
1,000000000000000E+000	1,124094135229206E+005	1,4017308E-003	8,536867765083946E+000	-4,6144050E-001
1,000000000000000E+000	1,124194137205532E+005	1,4399379E-003	8,538149474879294E+000	-4,6088666E-001
1,000000000000000E+000	1,124294139181690E+005	1,4399379E-003	8,539429916058685E+000	-4,5975357E-001
1,000000000000000E+000	1,124394141157848E+005	1,3444200E-003	8,540708186705153E+000	-4,5987454E-001
1,000000000000000E+000	1,124494143134355E+005	1,3253167E-003	8,541984401185363E+000	-4,5912340E-001
1,000000000000000E+000	1,124594145110886E+005	1,3253167E-003	8,543259417494070E+000	-4,5908517E-001
1,000000000000000E+000	1,124694147087318E+005	1,4399379E-003	8,544533203443422E+000	-4,5797756E-001
1,000000000000000E+000	1,124794149063476E+005	1,4399379E-003	8,545805322573036E+000	-4,5704180E-001
1,000000000000000E+000	1,124894151039633E+005	1,3826271E-003	8,547075635072812E+000	-4,5542493E-001
1,000000000000000E+000	1,124994153016034E+005	1,3444200E-003	8,548344507238761E+000	-4,5620152E-001
1,000000000000000E+000	1,125094154992565E+005	1,4972487E-003	8,549612220840753E+000	-4,5633519E-001
1,000000000000000E+000	1,125194156969095E+005	1,4781449E-003	8,550877091415618E+000	-4,5574957E-001
1,000000000000000E+000	1,125294158945258E+005	1,4208346E-003	8,552140815755649E+000	-4,5363614E-001
1,000000000000000E+000	1,125394160921415E+005	1,3444200E-003	8,553402847774636E+000	-4,5495385E-001
1,000000000000000E+000	1,125494162897707E+005	1,4399379E-003	8,554663531943689E+000	-4,5322880E-001
1,000000000000000E+000	1,125594164874237E+005	1,3635238E-003	8,555921801325795E+000	-4,5121083E-001
1,000000000000000E+000	1,125694166850767E+005	1,3253167E-003	8,557177977908610E+000	-4,5180282E-001
1,000000000000000E+000	1,125794168827035E+005	1,3444200E-003	8,558433822554631E+000	-4,5345795E-001
1,000000000000000E+000	1,125894170803193E+005	1,4017308E-003	8,559688372134103E+000	-4,5178375E-001
1,000000000000000E+000	1,125994172779378E+005	1,4399379E-003	8,560941284306875E+000	-4,4937751E-001
1,000000000000000E+000	1,126094174755907E+005	1,4208346E-003	8,562192632029893E+000	-4,5170102E-001
1,000000000000000E+000	1,126194176732437E+005	1,3826271E-003	8,563443299283909E+000	-4,5234394E-001
1,000000000000000E+000	1,126294178708808E+005	1,3444200E-003	8,564691894673238E+000	-4,4993770E-001
1,000000000000000E+000	1,126394180684965E+005	1,4590416E-003	8,565939469372896E+000	-4,4988042E-001
1,000000000000000E+000	1,126494182661122E+005	1,4590416E-003	8,567184978765651E+000	-4,4807258E-001
1,000000000000000E+000	1,126594184637573E+005	1,4399379E-003	8,568429116949082E+000	-4,4700950E-001
1,000000000000000E+000	1,126694186614102E+005	1,3635238E-003	8,569671918105078E+000	-4,4882372E-001
1,000000000000000E+000	1,126794188590581E+005	1,3635238E-003	8,570913417974770E+000	-4,4699040E-001
1,000000000000000E+000	1,126894190566738E+005	1,3444200E-003	8,572152385138976E+000	-4,4429138E-001
1,000000000000000E+000	1,126994192542895E+005	1,3062130E-003	8,573390709073252E+000	-4,4471151E-001
1,000000000000000E+000	1,127094194519243E+005	1,3826271E-003	8,574628390098194E+000	-4,4546899E-001
1,000000000000000E+000	1,127194196495772E+005	1,3635238E-003	8,575862369890068E+000	-4,4401762E-001
1,000000000000000E+000	1,127294198472302E+005	1,4590416E-003	8,577095369930669E+000	-4,4380757E-001
1,000000000000000E+000	1,127394200448516E+005	1,3253167E-003	8,578328078900135E+000	-4,4282091E-001
1,000000000000000E+000	1,127494202424674E+005	1,2297989E-003	8,579558779572096E+000	-4,4217795E-001
1,000000000000000E+000	1,127594204400916E+005	1,4399379E-003	8,580789029853822E+000	-4,4361022E-001
1,000000000000000E+000	1,127694206377447E+005	1,3826271E-003	8,582017341551142E+000	-4,4217160E-001
1,000000000000000E+000	1,127794208353978E+005	1,4399379E-003	8,583243340366142E+000	-4,4241989E-001
1,000000000000000E+000	1,127894210330299E+005	1,3444200E-003	8,584467890536411E+000	-4,4069475E-001
1,000000000000000E+000	1,127994212306457E+005	1,3253167E-003	8,585691248001321E+000	-4,4156051E-001
1,000000000000000E+000	1,128094214282616E+005	1,3826271E-003	8,586913671225409E+000	-4,3741009E-001
1,000000000000000E+000	1,128194216259123E+005	1,4208346E-003	8,588133481612481E+000	-4,3879145E-001
1,000000000000000E+000	1,128294218235654E+005	1,3635238E-003	8,589352785916393E+000	-4,3808484E-001
1,000000000000000E+000	1,128394220212082E+005	1,3444200E-003	8,590571271248862E+000	-4,3620697E-001
1,000000000000000E+000	1,128494222188240E+005	1,4017308E-003	8,591787249530016E+000	-4,3749917E-001
1,000000000000000E+000	1,128594224164398E+005	1,3635238E-003	8,593001734374250E+000	-4,3697086E-001
1,000000000000000E+000	1,128694226140803E+005	1,3253167E-003	8,594215167374838E+000	-4,3625152E-001
1,000000000000000E+000	1,128794228117334E+005	1,4208346E-003	8,595426845750684E+000	-4,3638518E-001
1,000000000000000E+000	1,128894230093864E+005	1,3062130E-003	8,596636722573827E+000	-4,3481287E-001
1,000000000000000E+000	1,128994232070022E+005	1,3826271E-003	8,597846057352998E+000	-4,3508664E-001
1,000000000000000E+000	1,129094234046181E+005	1,3253167E-003	8,599053268338713E+000	-4,3578681E-001
1,000000000000000E+000	1,129194236022478E+005	1,3444200E-003	8,600259893690723E+000	-4,3261033E-001
1,000000000000000E+000	1,129294237999009E+005	1,4017308E-003	8,601464609882745E+000	-4,3536031E-001
1,000000000000000E+000	1,129394239975540E+005	1,3062130E-003	8,602668213898221E+000	-4,3315780E-001
1,000000000000000E+000	1,129494241951804E+005	1,3253167E-003	8,603871888875416E+000	-4,3171278E-001
1,000000000000000E+000	1,129594243927961E+005	1,3444200E-003	8,605072650229078E+000	-4,3205652E-001
1,000000000000000E+000	1,129694245904151E+005	1,4208346E-003	8,606271543528310E+000	-4,3089160E-001
1,000000000000000E+000	1,129794247880680E+005	1,3444200E-003	8,607469144145449E+000	-4,3268037E-001
1,000000000000000E+000	1,129894249857210E+005	1,2871097E-003	8,608665231319833E+000	-4,2957392E-001
1,000000000000000E+000	1,129994251833581E+005	1,3253167E-003	8,609860471302744E+000	-4,3066245E-001
1,000000000000000E+000	1,130094253809738E+005	1,3444200E-003	8,611054415016088E+000	-4,2733958E-001
1,000000000000000E+000	1,130194255785896E+005	1,3444200E-003	8,612245950878417E+000	-4,2831990E-001
1,000000000000000E+000	1,130294257762355E+005	1,3635238E-003	8,613436525199614E+000	-4,2721865E-001
1,000000000000000E+000	1,130394259738885E+005	1,3635238E-003	8,614624889297625E+000	-4,2757511E-001
1,000000000000000E+000	1,130494261715363E+005	1,3826271E-003	8,615813965530663E+000	-4,2765149E-001
1,000000000000000E+000	1,130594263691520E+005	1,3253167E-003	8,617000319950536E+000	-4,2838991E-001
1,000000000000000E+000	1,130694265667677E+005	1,2680059E-003	8,618185705807131E+000	-4,2459598E-001
1,000000000000000E+000	1,130794267644030E+005	1,3826271E-003	8,619370628314623E+000	-4,2656934E-001
1,000000000000000E+000	1,130894269620560E+005	1,3253167E-003	8,620553247152762E+000	-4,2462781E-001
1,000000000000000E+000	1,130994271597089E+005	1,3253167E-003	8,621734363721401E+000	-4,2363474E-001
1,000000000000000E+000	1,131094273573302E+005	1,3635238E-003	8,622914481768934E+000	-4,2519435E-001
1,000000000000000E+000	1,131194275549459E+005	1,3635238E-003	8,624093312110716E+000	-4,2528984E-001
1,000000000000000E+000	1,131294277525706E+005	1,2871097E-003	8,625270749745086E+000	-4,2274356E-001
1,000000000000000E+000	1,131394279502237E+005	1,3062130E-003	8,626446891976579E+000	-4,2377481E-001
1,000000000000000E+000	1,131494281478768E+005	1,3826271E-003	8,627621519963208E+000	-4,2255896E-001
1,000000000000000E+000	1,131594283455089E+005	1,3826271E-003	8,628794310672001E+000	-4,2094845E-001
1,000000000000000E+000	1,131694285431247E+005	1,3444200E-003	8,629966406251636E+000	-4,2104393E-001
1,000000000000000E+000	1,131794287407405E+005	1,3253167E-003	8,631137225837312E+000	-4,2055380E-001
1,000000000000000E+000	1,131894289383917E+005	1,3826271E-003	8,632306697955761E+000	-4,2054743E-001
1,000000000000000E+000	1,131994291360448E+005	1,4208346E-003	8,633474776665786E+000	-4,2033732E-001
1,000000000000000E+000	1,132094293336871E+005	1,4590416E-003	8,634642480786278E+000	-4,1868863E-001
1,000000000000000E+000	1,132194295313029E+005	1,4017308E-003	8,635807273344192E+000	-4,1956708E-001
1,000000000000000E+000	1,132294297289187E+005	1,3253167E-003	8,636971333607905E+000	-4,1876501E-001
1,000000000000000E+000	1,132394299265592E+005	1,3253167E-003	8,638134501638406E+000	-4,1988540E-001
1,000000000000000E+000	1,132494301242122E+005	1,2871097E-003	8,639296357853999E+000	-4,1844672E-001
1,000000000000000E+000	1,132594303218648E+005	1,3826271E-003	8,640455867210120E+000	-4,1609782E-001
1,000000000000000E+000	1,132694305194807E+005	1,3635238E-003	8,641614638584626E+000	-4,1616783E-001
1,000000000000000E+000	1,132794307170964E+005	1,3444200E-003	8,642771709716286E+000	-4,1654342E-001
1,000000000000000E+000	1,132894309147267E+005	1,3635238E-003	8,643927996512060E+000	-4,1588771E-001
1,000000000000000E+000	1,132994311123798E+005	1,4208346E-003	8,645082097639175E+000	-4,1608506E-001
1,000000000000000E+000	1,133094313100328E+005	1,3635238E-003	8,646235493103855E+000	-4,1491377E-001
1,000000000000000E+000	1,133194315076589E+005	1,4208346E-003	8,647387680959389E+000	-4,1467187E-001
1,000000000000000E+000	1,133294317052746E+005	1,3826271E-003	8,648539703079356E+000	-4,1407350E-001
1,000000000000000E+000	1,133394319028941E+005	1,4208346E-003	8,649690492589050E+000	-4,1365337E-001
1,000000000000000E+000	1,133494321005470E+005	1,4399379E-003	8,650839465118558E+000	-4,1261578E-001
1,000000000000000E+000	1,133594322982000E+005	1,3826271E-003	8,651987383144190E+000	-4,1155273E-001
1,000000000000000E+000	1,133694324958366E+005	1,4017308E-003	8,653133172172128E+000	-4,1103709E-001
1,000000000000000E+000	1,133794326934523E+005	1,4590416E-003	8,654277383224933E+000	-4,1110709E-001
1,000000000000000E+000	1,133894328910680E+005	1,4208346E-003	8,655420314656936E+000	-4,1064242E-001
1,000000000000000E+000	1,133994330887140E+005	1,3826271E-003	8,656562615851161E+000	-4,1152725E-001
1,000000000000000E+000	1,134094332863670E+005	1,4590416E-003	8,657704112731532E+000	-4,1041961E-001
1,000000000000000E+000	1,134194334840144E+005	1,3635238E-003	8,658844418341600E+000	-4,1002494E-001
1,000000000000000E+000	1,134294336816301E+005	1,2489026E-003	8,659983233491969E+000	-4,0900004E-001
1,000000000000000E+000	1,134394338792458E+005	1,3826271E-003	8,661120282252911E+000	-4,1038778E-001
1,000000000000000E+000	1,134494340768810E+005	1,4017308E-003	8,662256143483754E+000	-4,0964937E-001
1,000000000000000E+000	1,134594342745340E+005	1,4399379E-003	8,663390757828289E+000	-4,0876457E-001
1,000000000000000E+000	1,134694344721870E+005	1,3253167E-003	8,664523601710448E+000	-4,0695035E-001
1,000000000000000E+000	1,134794346698078E+005	1,3635238E-003	8,665655047431020E+000	-4,0595093E-001
1,000000000000000E+000	1,134894348674235E+005	1,3635238E-003	8,666786059329995E+000	-4,0890458E-001
1,000000000000000E+000	1,134994350650480E+005	1,4017308E-003	8,667916270708885E+000	-4,0769511E-001
1,000000000000000E+000	1,135094352627010E+005	1,4017308E-003	8,669044715965635E+000	-4,0706491E-001
1,000000000000000E+000	1,135194354603540E+005	1,3253167E-003	8,670172362946554E+000	-4,0688667E-001
1,000000000000000E+000	1,135294356579852E+005	1,4017308E-003	8,671298496300437E+000	-4,0459505E-001
1,000000000000000E+000	1,135394358556010E+005	1,3635238E-003	8,672422595198785E+000	-4,0526342E-001
1,000000000000000E+000	1,135494360532168E+005	1,3635238E-003	8,673546511467633E+000	-4,0467143E-001
1,000000000000000E+000	1,135594362508680E+005	1,4781449E-003	8,674668594936193E+000	-4,0350011E-001
1,000000000000000E+000	1,135694364485211E+005	1,3635238E-003	8,675790035027111E+000	-4,0302905E-001
1,000000000000000E+000	1,135794366461630E+005	1,3826271E-003	8,676908982684621E+000	-4,0150133E-001
1,000000000000000E+000	1,135894368437788E+005	1,2871097E-003	8,678027093512480E+000	-4,0246254E-001
1,000000000000000E+000	1,135994370413946E+005	1,4590416E-003	8,679144741710580E+000	-4,0183231E-001
1,000000000000000E+000	1,136094372390361E+005	1,4399379E-003	8,680260383765166E+000	-4,0083927E-001
1,000000000000000E+000	1,136194374366891E+005	1,4017308E-003	8,681374893523513E+000	-4,0036818E-001
1,000000000000000E+000	1,136294376343417E+005	1,3253167E-003	8,682488100357711E+000	-4,0164769E-001
1,000000000000000E+000	1,136394378319576E+005	1,4399379E-003	8,683600481147318E+000	-3,9919695E-001
1,000000000000000E+000	1,136494380295734E+005	1,3635238E-003	8,684710048920595E+000	-3,9854765E-001
1,000000000000000E+000	1,136594382272041E+005	1,3253167E-003	8,685819178356484E+000	-3,9948338E-001
1,000000000000000E+000	1,136694384248572E+005	1,4781449E-003	8,686928509058182E+000	-3,9955339E-001
1,000000000000000E+000	1,136794386225102E+005	1,3635238E-003	8,688036539314650E+000	-3,9873862E-001
1,000000000000000E+000	1,136894388201362E+005	1,3826271E-003	8,689142736480090E+000	-3,9861766E-001
1,000000000000000E+000	1,136994390177521E+005	1,4017308E-003	8,690247260335690E+000	-3,9771372E-001
1,000000000000000E+000	1,137094392153721E+005	1,3253167E-003	8,691351659419920E+000	-3,9657429E-001
1,000000000000000E+000	1,137194394130252E+005	1,3253167E-003	8,692454046602844E+000	-3,9690530E-001
1,000000000000000E+000	1,137294396106782E+005	1,4590416E-003	8,693555214330679E+000	-3,9728084E-001
1,000000000000000E+000	1,137394398083149E+005	1,2871097E-003	8,694656018615063E+000	-3,9695624E-001
1,000000000000000E+000	1,137494400059306E+005	1,2871097E-003	8,695755561009623E+000	-3,9497012E-001
1,000000000000000E+000	1,137594402035463E+005	1,4017308E-003	8,696853276444354E+000	-3,9617324E-001
1,000000000000000E+000	1,137694404011928E+005	1,3635238E-003	8,697950773819471E+000	-3,9597592E-001
1,000000000000000E+000	1,137794405988457E+005	1,3635238E-003	8,699047179971876E+000	-3,9639604E-001
1,000000000000000E+000	1,137894407964926E+005	1,3635238E-003	8,700142293779205E+000	-3,9488736E-001
1,000000000000000E+000	1,137994409941083E+005	1,4017308E-003	8,701236646500014E+000	-3,9296493E-001
1,000000000000000E+000	1,138094411917238E+005	1,4590416E-003	8,702329122876986E+000	-3,9173001E-001
1,000000000000000E+000	1,138194413893595E+005	1,4208346E-003	8,703419790774053E+000	-3,9295855E-001
1,000000000000000E+000	1,138294415870127E+005	1,4017308E-003	8,704510159500588E+000	-3,9285037E-001
1,000000000000000E+000	1,138394417846657E+005	1,4208346E-003	8,705599387909052E+000	-3,9099795E-001
1,000000000000000E+000	1,138494419822861E+005	1,3444200E-003	8,706688178835551E+000	-3,9207375E-001
1,000000000000000E+000	1,138594421799018E+005	1,4399379E-003	8,707775718903950E+000	-3,9159635E-001
1,000000000000000E+000	1,138694423775268E+005	1,4399379E-003	8,708861566817861E+000	-3,8996032E-001
1,000000000000000E+000	1,138794425751797E+005	1,3635238E-003	8,709945795117976E+000	-3,9030409E-001
1,000000000000000E+000	1,138894427728327E+005	1,3635238E-003	8,711029230662486E+000	-3,8984576E-001
1,000000000000000E+000	1,138994429704638E+005	1,3635238E-003	8,712112145125582E+000	-3,8989031E-001
1,000000000000000E+000	1,139094431680795E+005	1,3826271E-003	8,713193883390193E+000	-3,8869995E-001
1,000000000000000E+000	1,139194433656953E+005	1,3253167E-003	8,714274195793051E+000	-3,8955927E-001
1,000000000000000E+000	1,139294435633475E+005	1,4017308E-003	8,715353147101542E+000	-3,8751590E-001
1,000000000000000E+000	1,139394437610005E+005	1,4017308E-003	8,716431994809485E+000	-3,8616002E-001
1,000000000000000E+000	1,139494439586423E+005	1,3444200E-003	8,717509814241140E+000	-3,8822252E-001
1,000000000000000E+000	1,139594441562581E+005	1,2680059E-003	8,718586643479405E+000	-3,8520518E-001
1,000000000000000E+000	1,139694443538740E+005	1,3635238E-003	8,719662682234004E+000	-3,8673931E-001
1,000000000000000E+000	1,139794445515154E+005	1,4972487E-003	8,720736830761611E+000	-3,8570169E-001
1,000000000000000E+000	1,139894447491685E+005	1,4017308E-003	8,721809317099913E+000	-3,8689211E-001
1,000000000000000E+000	1,139994449468206E+005	1,4208346E-003	8,722881721475211E+000	-3,8492510E-001
1,000000000000000E+000	1,140094451444364E+005	1,4208346E-003	8,723952473368813E+000	-3,8404661E-001
1,000000000000000E+000	1,140194453420522E+005	1,3826271E-003	8,725021369945377E+000	-3,8547251E-001
1,000000000000000E+000	1,140294455396829E+005	1,3444200E-003	8,726089189583039E+000	-3,8382384E-001
1,000000000000000E+000	1,140394457373360E+005	1,4017308E-003	8,727156410463481E+000	-3,8290083E-001
1,000000000000000E+000	1,140494459349891E+005	1,4208346E-003	8,728222442358021E+000	-3,8351190E-001
1,000000000000000E+000	1,140594461326147E+005	1,3826271E-003	8,729287209238324E+000	-3,8558078E-001
1,000000000000000E+000	1,140694463302305E+005	1,3826271E-003	8,730351040777107E+000	-3,8202873E-001
1,000000000000000E+000	1,140794465278505E+005	1,4590416E-003	8,731413578045727E+000	-3,8297722E-001
1,000000000000000E+000	1,140894467255035E+005	1,2680059E-003	8,732476126709827E+000	-3,8127756E-001
1,000000000000000E+000	1,140994469231566E+005	1,3826271E-003	8,733536990136384E+000	-3,8347372E-001
1,000000000000000E+000	1,141094471207925E+005	1,4017308E-003	8,734596248810247E+000	-3,8239792E-001
1,000000000000000E+000	1,141194473184082E+005	1,2871097E-003	8,735654696474230E+000	-3,8053918E-001
1,000000000000000E+000	1,141294475160239E+005	1,2871097E-003	8,736711896661005E+000	-3,8007447E-001
1,000000000000000E+000	1,141394477136703E+005	1,3635238E-003	8,737768526354870E+000	-3,7957793E-001
1,000000000000000E+000	1,141494479113233E+005	1,3253167E-003	8,738824115767299E+000	-3,7879497E-001
1,000000000000000E+000	1,141594481089697E+005	1,3635238E-003	8,739879131970449E+000	-3,8071737E-001
1,000000000000000E+000	1,141694483065854E+005	1,3826271E-003	8,740933241801606E+000	-3,7966704E-001
1,000000000000000E+000	1,141794485042011E+005	1,3253167E-003	8,741986413313434E+000	-3,7943152E-001
1,000000000000000E+000	1,141894487018373E+005	1,3826271E-003	8,743038370056686E+000	-3,7698075E-001
1,000000000000000E+000	1,141994488994903E+005	1,4590416E-003	8,744087431725292E+000	-3,7872496E-001
1,000000000000000E+000	1,142094490971433E+005	1,3635238E-003	8,745135985754182E+000	-3,7767461E-001
1,000000000000000E+000	1,142194492947632E+005	1,3444200E-003	8,746184357430275E+000	-3,7636963E-001
1,000000000000000E+000	1,142294494923789E+005	1,2871097E-003	8,747231659342393E+000	-3,7665609E-001
1,000000000000000E+000	1,142394496900043E+005	1,3826271E-003	8,748277603181904E+000	-3,7553576E-001
1,000000000000000E+000	1,142494498876573E+005	1,4017308E-003	8,749322488009318E+000	-3,7546569E-001
1,000000000000000E+000	1,142594500853103E+005	1,4208346E-003	8,750366855040566E+000	-3,7610865E-001
1,000000000000000E+000	1,142694502829409E+005	1,3635238E-003	8,751410857999204E+000	-3,7589219E-001
1,000000000000000E+000	1,142794504805566E+005	1,3444200E-003	8,752453344301767E+000	-3,7561849E-001
1,000000000000000E+000	1,142894506781723E+005	1,3635238E-003	8,753494169123115E+000	-3,7475911E-001
1,000000000000000E+000	1,142994508758243E+005	1,3635238E-003	8,754534206310762E+000	-3,7485459E-001
1,000000000000000E+000	1,143094510734773E+005	1,4399379E-003	8,755572822611622E+000	-3,7412259E-001
1,000000000000000E+000	1,143194512711187E+005	1,3253167E-003	8,756609589627526E+000	-3,7535110E-001
1,000000000000000E+000	1,143294514687345E+005	1,4781449E-003	8,757646201123428E+000	-3,7320590E-001
1,000000000000000E+000	1,143394516663504E+005	1,3444200E-003	8,758682214292175E+000	-3,7196460E-001
1,000000000000000E+000	1,143494518639923E+005	1,3826271E-003	8,759716902321559E+000	-3,7336504E-001
1,000000000000000E+000	1,143594520616453E+005	1,3444200E-003	8,760750094181416E+000	-3,7163997E-001
1,000000000000000E+000	1,143694522592970E+005	1,4017308E-003	8,761782382849239E+000	-3,7088239E-001
1,000000000000000E+000	1,143794524569128E+005	1,3062130E-003	8,762813594821147E+000	-3,7116888E-001
1,000000000000000E+000	1,143894526545287E+005	1,4017308E-003	8,763844593659314E+000	-3,7144899E-001
1,000000000000000E+000	1,143994528521599E+005	1,4208346E-003	8,764873943218506E+000	-3,7022039E-001
1,000000000000000E+000	1,144094530498129E+005	1,4208346E-003	8,765902697880836E+000	-3,7090787E-001
1,000000000000000E+000	1,144194532474660E+005	1,4017308E-003	8,766930999390961E+000	-3,6943105E-001
1,000000000000000E+000	1,144294534450911E+005	1,3444200E-003	8,767958283015542E+000	-3,6937374E-001
1,000000000000000E+000	1,144394536427069E+005	1,4208346E-003	8,768983490318298E+000	-3,6903000E-001
1,000000000000000E+000	1,144494538403274E+005	1,3062130E-003	8,770007523866770E+000	-3,6789694E-001
1,000000000000000E+000	1,144594540379805E+005	1,4017308E-003	8,771030864480009E+000	-3,7013763E-001
1,000000000000000E+000	1,144694542356335E+005	1,3635238E-003	8,772052179966003E+000	-3,6727944E-001
1,000000000000000E+000	1,144794544332693E+005	1,3826271E-003	8,773073669491472E+000	-3,6716488E-001
1,000000000000000E+000	1,144894546308852E+005	1,3826271E-003	8,774093750805326E+000	-3,6677656E-001
1,000000000000000E+000	1,144994548285010E+005	1,3253167E-003	8,775112620205572E+000	-3,6652830E-001
1,000000000000000E+000	1,145094550261485E+005	1,3826271E-003	8,776131338527470E+000	-3,6614636E-001
1,000000000000000E+000	1,145194552238015E+005	1,4017308E-003	8,777149678569696E+000	-3,6724126E-001
1,000000000000000E+000	1,145294554214480E+005	1,3062130E-003	8,778165386843476E+000	-3,6546522E-001
